X1,X2,X3,X4,X5,X6,X7,class
0.987111633410677,0.49186100717634,0.967154227430001,0.359208849491552,0.79519832925871,0.173961268737912,0.0701609905809164,1
0.230055250460282,0.738651017891243,0.564945797203109,0.953243666794151,0.898808127036318,0.823753194883466,0.452440004562959,0
0.018092263257131,0.661673980299383,0.177186662098393,0.535178111400455,0.829486890695989,0.829457030398771,0.876627881312743,1
0.407026430824772,0.662259541917592,0.444613507715985,0.0617313184775412,0.829833981581032,0.901695312466472,0.466210738755763,1
0.764265555189922,0.497401132015511,0.718455117428675,0.395831555593759,0.643281249329448,0.422072264598683,0.505696308566257,1
0.363682809751481,0.484560086159036,0.862163635669276,0.220851791324094,0.888213690835983,0.0259514320641756,0.784017376834527,0
0.909955336013809,0.650349408853799,0.779031505808234,0.872099932515994,0.888121803523973,0.822133605368435,0.842587277758867,1
0.0330144132021815,0.368814232992008,0.617677455767989,0.568209513789043,0.82329374877736,0.981189090292901,0.017213094746694,0
0.672291485359892,0.109314364613965,0.126493621617556,0.468363447813317,0.58896878012456,0.206780816894025,0.502174592809752,0
0.642902703024447,0.515410119434819,0.452404592186213,0.144428079947829,0.465676786610857,0.390233527868986,0.0835448638536036,1
0.422349815256894,0.653117545414716,0.0861358332913369,0.464484231779352,0.350553413154557,0.387105526635423,0.895234663039446,1
0.641757260542363,0.11450135265477,0.330556794302538,0.993497896473855,0.1333693403285,0.050832700682804,0.00306586478836834,1
0.320324381114915,0.926896344171837,0.879167085746303,0.910375426756218,0.0458825023379177,0.911851749988273,0.588481307961047,0
0.0629397972952574,0.498737999470904,0.988118925830349,0.819540351629257,0.871331590460613,0.437049824511632,0.794199911877513,0
0.580373792676255,0.694990163901821,0.342663529329002,0.256726957857609,0.232583551900461,0.904405734501779,0.0811414173804224,0
0.391704063396901,0.933926332509145,0.554006039863452,0.775254857260734,0.887128468137234,0.370715910103172,0.393145435024053,0
0.0208632645662874,0.489607691764832,0.135597520740703,0.833896299591288,0.8375712800771,0.998245501425117,0.245345942443237,1
0.748943127924576,0.0575010562315583,0.269459467381239,0.932805693941191,0.898297297535464,0.752632672898471,0.108980480348691,1
0.775893481913954,0.6545126773417,0.527865154203027,0.471505936933681,0.792342745698988,0.0672961501404643,0.032111887820065,1
0.32974161580205,0.499702561879531,0.61160701373592,0.233513254206628,0.481274439487606,0.828554753214121,0.630890298634768,1
0.370726245688275,0.687669077888131,0.954632475273684,0.811276055173948,0.507410713937134,0.317276554880664,0.808225766057149,0
0.0845331076998264,0.547701613977551,0.0277558218222111,0.304921607719734,0.608229503734037,0.557713209185749,0.473841659491882,0
0.421622570138425,0.391470872797072,0.449833522783592,0.504602242726833,0.957332332618535,0.806365065742284,0.30004860740155,1
0.985718144569546,0.986091786064208,0.968019262189046,0.355839621042833,0.369346757652238,0.827752581331879,0.4385707359761,1
0.0301193404011428,0.217104930430651,0.0769590716809034,0.597740399418399,0.792186857899651,0.0993891032412648,0.285560904303566,0
0.113651731051505,0.372658396372572,0.730626516276971,0.173894695704803,0.918229582253844,0.0307835503481328,0.0661748258862644,0
0.55692170956172,0.753117528511211,0.991695124655962,0.879608722403646,0.682664666324854,0.627194220898673,0.536669395631179,1
0.437235599849373,0.733989132801071,0.265165969729424,0.133759831776842,0.535462571308017,0.957522455370054,0.75635649333708,1
0.897259657969698,0.776556233409792,0.239952821284533,0.182594206416979,0.453341507120058,0.480092798359692,0.489945421926677,1
0.988096073037013,0.968277788255364,0.358254839899018,0.19499500375241,0.258082825224847,0.0240896218456328,0.750814826926216,0
0.861430489923805,0.360431124223396,0.938706027111039,0.38600093126297,0.829529009992257,0.335506540024653,0.530030710622668,1
0.767234371043742,0.039565313141793,0.657431003171951,0.0515096075832844,0.799705546814948,0.350361630087718,0.0876200497150421,1
0.0712402206845582,0.980341021670029,0.863417719723657,0.640462175710127,0.668929560808465,0.364364749984816,0.417909235926345,0
0.916430335957557,0.25359856756404,0.762613514671102,0.620837816270068,0.927799327298999,0.190222956705838,0.37664318527095,1
0.764113968936726,0.398795732297003,0.0883041126653552,0.0306289584841579,0.945572518743575,0.265147265279666,0.508811417035758,1
0.568425016012043,0.919895268045366,0.972417948069051,0.919631032040343,0.749216323718429,0.403636518400162,0.658992283744738,1
0.168583858758211,0.166205814806744,0.775274147512391,0.659685737453401,0.25656011630781,0.441674972185865,0.269734659930691,0
0.669978885678574,0.463931635953486,0.215222623432055,0.223784036934376,0.36922441329807,0.654302526731044,0.627635123440996,1
0.318762333597988,0.750657657859847,0.918338123010471,0.718380565755069,0.222389834234491,0.847690366907045,0.193242711015046,1
0.63072845665738,0.822968804743141,0.821284319274127,0.550339940702543,0.460024709580466,0.335645363898948,0.135955862700939,1
0.934820265276358,0.701088052708656,0.690600676694885,0.86307300045155,0.0919654285535216,0.789716308237985,0.772105685668066,1
0.161126879742369,0.0350972320884466,0.457224315963686,0.677198914811015,0.134271825430915,0.729327719192952,0.146775087574497,0
0.96145927417092,0.765189773868769,0.598553432850167,0.260223273653537,0.185593011556193,0.816479665227234,0.92567729530856,1
0.300191494869068,0.119479756103829,0.242455719970167,0.764662381727248,0.745698174228892,0.0462886218447238,0.729521733475849,0
0.829269654583186,0.382501091342419,0.00273815705440938,0.0591499349102378,0.615391323342919,0.190747030079365,0.952303065452725,1
0.949276015395299,0.579101925250143,0.506427260814235,0.759512624004856,0.701780673582107,0.959319911664352,0.762152794981375,1
0.752554503967986,0.0709826131351292,0.182596063707024,0.866605149582028,0.138164390577003,0.734411330427974,0.480171252274886,1
0.761296632234007,0.28387989779003,0.0558620779775083,0.399457046296448,0.722199343144894,0.500879856059328,0.740773154422641,1
0.182285688119009,0.453915627906099,0.658702405635267,0.309537964174524,0.263596662785858,0.255079049849883,0.740477330051363,0
0.736779738916084,0.13060428830795,0.163559865672141,0.95541410590522,0.706055532209575,0.80196490092203,0.943685952108353,1
0.168936400907114,0.730666560819373,0.763369084801525,0.865782865788788,0.0310008840169758,0.841717121191323,0.560020616045222,0
0.54024756886065,0.371828622883186,0.453771381173283,0.395364011637866,0.692531884415075,0.239070262759924,0.321862972108647,1
0.634125648066401,0.282188266981393,0.447849556338042,0.932011956814677,0.513083346420899,0.922500779852271,0.369812614284456,1
0.0404609409160912,0.0450156005099416,0.923174172407016,0.457536072935909,0.755491845309734,0.0783975780941546,0.323451151605695,0
0.454476653132588,0.18170817499049,0.312757097650319,0.883031387347728,0.784447375219315,0.945926673477516,0.909520618617535,1
0.730675936909392,0.340870337095112,0.786414210684597,0.927687345072627,0.1480611350853,0.963990911375731,0.592223602114245,1
0.513431229395792,0.368227570783347,0.623945700237527,0.526270954636857,0.622015653410926,0.787992113037035,0.651727009564638,1
0.554856961360201,0.256231378065422,0.783450316404924,0.646154350833967,0.216535674873739,0.502481022151187,0.254996119299904,1
0.925736116012558,0.130281190620735,0.274033985100687,0.29237682139501,0.602988835657015,0.333441155962646,0.982407844858244,1
0.149158932967111,0.217958516674116,0.409980691736564,0.0385970829520375,0.106989466119558,0.0236329433973879,0.990476848790422,0
0.128030818421394,0.11271795630455,0.0334531578700989,0.0310576593037695,0.548501929966733,0.646103182574734,0.0339098686818033,0
0.0545396546367556,0.592242342419922,0.774418133078143,0.133730441564694,0.910332801751792,0.786219180095941,0.0443632905371487,0
0.444765886291862,0.709034461295232,0.171830664621666,0.105850317282602,0.0180316558107734,0.320475823478773,0.500970471417531,1
0.476709238486364,0.400883485097438,0.785479374229908,0.458102686097845,0.239189860643819,0.792136813048273,0.184772677253932,0
0.263550981180742,0.500285518122837,0.654133873293176,0.135722284670919,0.893455200828612,0.782384756021202,0.386507709044963,0
0.995425615925342,0.426751775899902,0.985684545477852,0.667815877590328,0.457926973700523,0.483656921889633,0.940443964442238,1
0.565839251037687,0.860014088451862,0.278721609618515,0.618619404966012,0.270209172740579,0.880628596292809,0.774144683498889,1
0.748439820716158,0.629802043782547,0.331623951438814,0.562283045146614,0.411826584488153,0.0719839727971703,0.50995746999979,1
0.533755369950086,0.512781029334292,0.669365107314661,0.24600925296545,0.358176430221647,0.966245763236657,0.265063707251102,1
0.260250953026116,0.237607023445889,0.619190223049372,0.312086958438158,0.543140358058736,0.14642827026546,0.887472461210564,0
0.00282118795439601,0.0967191895470023,0.891829143278301,0.246374132344499,0.699070219649002,0.659622746752575,0.0731017645448446,0
0.51643915916793,0.794290192890912,0.951567350886762,0.187740976689383,0.00546919461339712,0.321784554049373,0.471711517777294,1
0.53627455397509,0.365530499257147,0.405411459738389,0.100631404202431,0.204579910030589,0.279024854302406,0.911959924502298,0
0.22866586712189,0.46989305713214,0.354568507755175,0.487183759221807,0.412024363875389,0.814279590034857,0.113479564199224,0
0.863054233137518,0.0181993613950908,0.492824187967926,0.479232229758054,0.520413066726178,0.427234515780583,0.407495403429493,1
0.514899645932019,0.551146095385775,0.822907252935693,0.509197072591633,0.672767472919077,0.564716395223513,0.18706509610638,1
0.131950644310564,0.402949223527685,0.373610380338505,0.542170335073024,0.258632601238787,0.339476770488545,0.843303839443251,0
0.771134980488569,0.743328361772001,0.400004534050822,0.839660330209881,0.763973202323541,0.0623896184843034,0.548808525549248,1
0.6052724448964,0.711620238143951,0.76556344749406,0.102720966096967,0.577783975051716,0.788324028952047,0.929751566145569,1
0.897090169833973,0.737305431859568,0.751247032312676,0.6329866850283,0.896620371378958,0.217940802918747,0.868819239316508,1
0.341594616649672,0.156716986559331,0.783044339157641,0.175651997094974,0.70930906641297,0.220305431401357,0.782725206343457,0
0.36510155024007,0.452403407078236,0.570495929103345,0.686128767207265,0.634081103140488,0.994066484970972,0.776426041964442,0
0.47949518612586,0.996765569085255,0.690262528602034,0.454743328504264,0.355703649809584,0.504759023664519,0.127691523637623,1
0.960560950217769,0.444788352586329,0.805807520635426,0.283962718211114,0.352573910960928,0.770943657960743,0.77357813064009,1
0.618448045104742,0.298321953043342,0.132413116516545,0.0596198940183967,0.391053466824815,0.0907979032490402,0.957174802199006,1
0.111213281052187,0.717003401601687,0.968241020105779,0.607232938986272,0.0941332171205431,0.262172886403278,0.128404243383557,0
0.3854014640674,0.738145099952817,0.437593105249107,0.952926787082106,0.179455536650494,0.496753414859995,0.9786531990394,1
0.240165151190013,0.135540865827352,0.43722825567238,0.25140344700776,0.484986192779616,0.931980005465448,0.371773744467646,0
0.633692966075614,0.970073226839304,0.820476384600624,0.048951143398881,0.328624356072396,0.402934171259403,0.822005430003628,1
0.814226992661133,0.0662970091216266,0.902580661699176,0.266425836598501,0.317978880601004,0.947351710870862,0.715901933144778,1
0.333594424650073,0.404294505948201,0.752096848329529,0.530000629136339,0.817257225280628,0.626784958876669,0.0794419273734093,0
0.236615931149572,0.610887099755928,0.726997182704508,0.736126465257257,0.0888534137047827,0.407244702801108,0.634359114104882,0
0.682977760676295,0.810275331139565,0.474707599030808,0.218374849995598,0.205979239661247,0.0262142333667725,0.226599290966988,1
0.769426584709436,0.65807966561988,0.574971046298742,0.876216237898916,0.251191485440359,0.769887712784111,0.854901352198794,1
0.65609916113317,0.874668261734769,0.689739633118734,0.716891227755696,0.51067478233017,0.575503982836381,0.219865274615586,1
0.910157452803105,0.920762685826048,0.188332286197692,0.26172703364864,0.00211016973480582,0.199540129397064,0.858898061094806,1
0.177401563152671,0.232910005375743,0.650477058952674,0.647121973102912,0.248872943455353,0.0272868473548442,0.777732335263863,0
0.00431777210906148,0.217652923893183,0.128149077063426,0.809285442344844,0.870050058932975,0.512438792502508,0.161830190103501,0
0.781176410615444,0.00435655959881842,0.098283372586593,0.0563486719038337,0.488389725564048,0.224762569880113,0.181342179421335,0
0.662700216518715,0.0564471569377929,0.120329411700368,0.539838067954406,0.535651324782521,0.207880337489769,0.819912836654112,1
0.176559115527198,0.151568649103865,0.0593761447817087,0.349610175471753,0.9337962877471,0.286652230657637,0.0514658852480352,0
0.354940799530596,0.719488496426493,0.155160397989675,0.838717619888484,0.381270383950323,0.688765808474272,0.205026938347146,0
0.458796519786119,0.969695241656154,0.970346544636413,0.306666129501536,0.141300415620208,0.0168741615489125,0.967148350784555,1
0.683515642071143,0.404542906209826,0.23749127285555,0.457751951413229,0.737272442318499,0.589451455278322,0.0674664180260152,1
0.322599776089191,0.902201108401641,0.718274473911151,0.652259417111054,0.457068466581404,0.595424256520346,0.0689406285528094,0
0.701814879896119,0.0753646639641374,0.677329471567646,0.635933560086414,0.088926020776853,0.406939328880981,0.357516800053418,0
0.54935643542558,0.682884469861165,0.446820315439254,0.678019397659227,0.745031148428097,0.0379020404070616,0.435261575505137,1
0.52754284045659,0.7280731825158,0.434864879352972,0.699216644978151,0.35013035312295,0.930875941179693,0.0951222458388656,1
0.4944173397962,0.169229346793145,0.630043427459896,0.952209319220856,0.838267233222723,0.795470046577975,0.446421231841668,1
0.579446654533967,0.855803002370521,0.193123138509691,0.499293636763468,0.7882860226091,0.868331929203123,0.526596332667395,1
0.547300927806646,0.60393468150869,0.49227158469148,0.575165763031691,0.746659066993743,0.999194678850472,0.0755255653057247,1
0.219007093459368,0.511528582544997,0.576892935670912,0.445613379124552,0.165119020501152,0.168941826093942,0.152961833402514,0
0.841093179536983,0.929255782626569,0.800239593256265,0.664783884072676,0.618708675261587,0.734037317102775,0.991452462039888,1
0.387132702860981,0.560785890091211,0.839328344212845,0.0423768803011626,0.447396357310936,0.251235500676557,0.896662675542757,0
0.162359612528235,0.488610408268869,0.283772777765989,0.12324378406629,0.340671270852908,0.784917331300676,0.202493058750406,0
0.102907110704109,0.0553797539323568,0.562118605943397,0.711410730844364,0.734736030688509,0.384970221668482,0.345755433430895,0
0.840283919125795,0.58643217314966,0.26346689555794,0.840732996119186,0.843789648963138,0.588214971125126,0.111772596370429,1
0.58441674686037,0.87825764878653,0.74058612738736,0.831126264063641,0.309922663727775,0.294057350140065,0.42772790347226,1
0.096223073778674,0.293083606287837,0.525755201699212,0.164756293641403,0.3194895980414,0.685614707414061,0.422194967279211,0
0.867420181864873,0.963999486295506,0.123712329659611,0.354399956064299,0.504688272951171,0.0258919151965529,0.114559704670683,0
0.194110536715016,0.546868603676558,0.955238163936883,0.995588135439903,0.365339186042547,0.0174748271238059,0.848631138447672,0
0.277924564434215,0.808162943227217,0.968817543238401,0.674368225503713,0.915496198926121,0.154373486759141,0.717130115255713,0
0.0520824007689953,0.0443670353852212,0.431541091296822,0.193836043123156,0.745203100377694,0.416039432166144,0.194147383328527,0
0.242746019270271,0.91849828697741,0.572183050913736,0.137631574878469,0.514215903123841,0.490103221265599,0.663060348248109,0
0.112912589916959,0.00689850631169975,0.207239378243685,0.0220272864680737,0.21704412274994,0.0181956617161632,0.280032285489142,0
0.748441303847358,0.360842071706429,0.309690757654607,0.474984992993996,0.279184447368607,0.130190584808588,0.65010145236738,0
0.196549722459167,0.375351130031049,0.05966493091546,0.226116205332801,0.0453621642664075,0.15667472477071,0.0486105645541102,0
0.929919361835346,0.586696967016906,0.349582931725308,0.355784200131893,0.18844457459636,0.445708966813982,0.611469391500577,0
0.95878588128835,0.048601993592456,0.877510748803616,0.14367678295821,0.549894462106749,0.992025062208995,0.19449867028743,1
0.478194958763197,0.697013033088297,0.4948079676833,0.814852087758482,0.896900301799178,0.589938755845651,0.326969952788204,1
0.63354170625098,0.341729471227154,0.0176866007968783,0.327941541559994,0.377638380043209,0.762412854935974,0.233276604907587,0
0.280629894929007,0.441359204705805,0.69917232892476,0.599453918868676,0.696408494375646,0.185494924196973,0.0530558135360479,0
0.410513413604349,0.386850384296849,0.811935189412907,0.476475560804829,0.78899573511444,0.506533620646223,0.207045637071133,1
0.0587735532317311,0.76003406313248,0.0779124535620213,0.876202182611451,0.244340439559892,0.786297707818449,0.328035240061581,0
0.741858070949093,0.550616165390238,0.37737909401767,0.88604511343874,0.724816750735044,0.0503344901371747,0.640441303607076,1
0.85317975259386,0.0351167125627398,0.996679509757087,0.308855167822912,0.528374631190673,0.429477599216625,0.24383238167502,1
0.895283457124606,0.574452081462368,0.520323287695646,0.902890035882592,0.246284653199837,0.377059336286038,0.38349352334626,1
0.15090500889346,0.956318276003003,0.303771085338667,0.88252343214117,0.773127344436944,0.86713677062653,0.241129242116585,1
0.444380736444145,0.670003332896158,0.498236609390005,0.438321432797238,0.60486767697148,0.894128301180899,0.0543612199835479,1
0.68679866543971,0.827561935642734,0.73025580891408,0.486055673565716,0.31489395070821,0.143436587648466,0.589956394629553,1
0.149760518921539,0.271286846837029,0.674629960209131,0.323017152957618,0.82276922208257,0.587705203564838,0.547567738685757,0
0.0110934360418469,0.944007232552394,0.758340376196429,0.557511799270287,0.323390742531046,0.952351574786007,0.734661633614451,0
0.395053243497387,0.332224232144654,0.414535546675324,0.0553506833966821,0.816137185320258,0.307485260767862,0.832346103386953,0
0.00999835669063032,0.7565982141532,0.426385458791628,0.344247134635225,0.686149506364018,0.238349352730438,0.0131737457122654,0
0.285984676796943,0.699689799686894,0.446227525593713,0.217431409982964,0.301091517088935,0.945947338826954,0.759075345238671,0
0.227041788864881,0.763253334444016,0.993962320499122,0.430927814915776,0.322110874578357,0.198190840892494,0.479221190093085,0
0.969277777243406,0.090960789937526,0.0183682318311185,0.0527199178468436,0.575192282907665,0.826521859038621,0.991209919797257,1
0.62978654447943,0.689028963446617,0.741141308331862,0.0941906168591231,0.950615720590577,0.878708931850269,0.622372084064409,1
0.295271991519257,0.174416814465076,0.161325837252662,0.564922482240945,0.944556884700432,0.576228643301874,0.981643387814984,0
0.438799045747146,0.62163227214478,0.373402920551598,0.681258748751134,0.125277600483969,0.556995858903974,0.282070479588583,1
0.546568950172514,0.658776498865336,0.690532356733456,0.832327749580145,0.754332973156124,0.572280898224562,0.215612549334764,1
0.04635811294429,0.248665679711848,0.784288639901206,0.367287485860288,0.23908422049135,0.835889535723254,0.28059384948574,0
0.113849017070606,0.805061431601644,0.740667608100921,0.0849354241508991,0.212974285008386,0.261712845647708,0.0865982144605368,0
0.0368189697619528,0.711164872162044,0.693684834521264,0.699516397202387,0.749506559455767,0.0364702339284122,0.0394153748638928,0
0.910177063662559,0.944346660282463,0.997896065935493,0.978918790118769,0.91990178800188,0.447039629099891,0.795746771385893,1
0.540227035991848,0.107038004556671,0.00371802248992026,0.70046472363174,0.753642595140263,0.99636180466041,0.262534610694274,1
0.441127017373219,0.847535213455558,0.787265425315127,0.87807638081722,0.0191966097336262,0.352220267057419,0.525528084486723,1
0.564409879501909,0.26078359154053,0.188195714494213,0.989315478131175,0.51012603007257,0.650815379805863,0.175206372514367,1
0.63015224202536,0.896113888593391,0.468843336217105,0.482014247449115,0.40752325206995,0.821785141481087,0.888112456537783,1
0.0274756415747106,0.210829145042226,0.861269443295896,0.50528343161568,0.287284078774974,0.598364592995495,0.784962150733918,0
0.254004830028862,0.709063147194684,0.672481871210039,0.881718980148435,0.995354735292494,0.802099082618952,0.221750566735864,1
0.0903237543534487,0.820979348151013,0.500224691117182,0.213161321124062,0.126007337355986,0.478674574755132,0.758760125143453,0
0.132818012498319,0.515081105520949,0.663563730427995,0.180506683187559,0.00137175945565104,0.858747134683654,0.592312501277775,0
0.982765204971656,0.541555960895494,0.832588874036446,0.64333094493486,0.207339639775455,0.23707205359824,0.257563946535811,1
0.971569425193593,0.0274490138981491,0.0155781011562794,0.661346722161397,0.116104880580679,0.611078579211608,0.203967018751428,1
